,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
6170,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False
6171,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False
6172,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,False
6173,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False
6174,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False
6175,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False
6176,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True
6177,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False
6178,False,False,False,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False
6179,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False
6180,True,True,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False
6181,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False
6182,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,True,False,False,False
6183,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,False,True
6184,True,False,True,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
6185,False,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False
6186,False,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,False,False
6187,False,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,True
6188,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False
6189,False,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False
6190,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False
6191,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True
6192,False,True,False,True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False
6193,True,True,False,False,True,False,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False
6194,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False
6195,False,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False
6196,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
6197,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True
6198,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False
6199,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True
6200,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False
6201,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True
6202,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False
6203,False,True,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False
6204,True,True,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False
6205,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False
6206,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False
6207,False,True,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,False,True
6208,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False
6209,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False
6210,True,False,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False
6211,False,True,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
6212,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False
6213,False,True,False,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False
6214,True,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False
6215,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True
6216,False,False,False,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False
6217,False,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,True
6218,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False
6219,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False
6220,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False
6221,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,False
6222,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False
6223,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False
6224,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
6225,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False
6226,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False
6227,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True
6228,False,True,False,True,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,True
6229,False,True,False,False,True,False,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False
6230,True,True,True,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False
6231,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True
6232,False,True,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False
6233,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False
6234,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False
6235,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False
6236,False,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False
6237,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False
6238,False,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False
6239,False,True,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True
6240,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False
6241,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True
6242,False,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,False
6243,False,True,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False
6244,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False
6245,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True,True
6246,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False
6247,True,True,False,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False
6248,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False
6249,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True
6250,True,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False
6251,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,True
6252,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True
6253,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True
6254,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False
6255,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False
6256,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False
6257,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False
6258,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True
6259,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True
6260,True,True,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True
6261,True,True,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False
6262,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False
6263,False,False,False,False,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,False
6264,True,True,False,True,False,False,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False
6265,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
6266,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False
6267,False,True,False,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,True
6268,False,True,False,True,False,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False
6269,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True
6270,False,False,True,False,True,True,False,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False
6271,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False
6272,False,True,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False
6273,False,False,False,False,True,True,False,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False
6274,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,True
6275,True,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,False,True
6276,False,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True,True
6277,False,False,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,False,False,False,True,False,True
6278,False,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False
6279,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False
6280,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,True
6281,False,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True
6282,False,True,True,True,True,False,True,False,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True
6283,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False
6284,True,False,False,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False
6285,False,True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False
6286,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,True,False,True,True,False,False,False,False,False
6287,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,False
6288,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False
6289,True,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True
6290,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True
6291,False,True,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False
6292,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False
6293,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True
6294,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True
6295,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False
6296,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True
6297,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False
6298,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,True
6299,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False
6300,False,True,False,True,True,False,True,True,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True
6301,False,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False
6302,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False
6303,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False
6304,True,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True
6305,False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
6306,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False
6307,False,False,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False
6308,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False
6309,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False
6310,False,True,False,False,True,True,False,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True
6311,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True
6312,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False
6313,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,True
6314,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True
6315,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,False
6316,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False
6317,False,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True
6318,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False
6319,False,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False
6320,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False
6321,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False
6322,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True
6323,False,False,False,False,True,True,False,False,True,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False
6324,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False
6325,False,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,True
6326,True,True,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True
6327,False,False,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False
6328,False,False,True,True,True,False,False,False,True,True,False,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False
6329,False,True,False,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False
6330,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True
6331,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False
6332,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
6333,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False
6334,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False
6335,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False
6336,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False
6337,True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True
6338,True,False,False,False,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False
6339,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True
6340,False,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False
6341,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True
6342,True,False,True,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False
6343,False,True,False,True,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False
6344,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,True,False,True
6345,False,True,False,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False
6346,False,False,True,True,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,True
6347,False,False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False
6348,False,True,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True
6349,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False
6350,True,True,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False
6351,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True
6352,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True
6353,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False
6354,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True
6355,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False
6356,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False
6357,False,True,False,False,True,False,True,False,True,True,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True
6358,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False
6359,True,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,True,False,True,False
6360,False,False,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True
6361,False,False,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False
6362,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False
6363,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False
6364,True,True,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False
6365,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True
6366,False,True,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False
6367,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,True,True
6368,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False
6369,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False
6370,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
6371,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
6372,False,True,False,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,True
6373,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True
6374,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,True
6375,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False
6376,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
6377,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
6378,True,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
6379,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False
6380,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
6381,False,True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True
6382,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False
6383,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False
