,user_id,ad_id,clm_session_id,category_id,platform,survive,escape,quick_process,getting_inspired,structured_process,boost_my_cv,quick_scan,prove_to_self,compare_options,rich_data,unbiased_information,dry_data,clear_job_information,human_verification,head_start,treated_with_respect,standing_out,present_real_me,manage_insecurity,being_informed,learn_from_process,rank_values,rank_money,rank_stability,rank_atmosphere,rank_balance,rank_happiness,rank_development,rank_promotion,rank_freedom,values,money,stability,atmosphere,balance,happiness,development,promotion,freedom,missed_interview,satisfaction,shortcutter,survivor,dreamer,prepared,perfect,believer,no_persona,top_persona,cluster
2349,13505119.0,543296198,702be994-90ab-4f71-a8f8-e456e49d3bca,164.0,Desktop,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,True,2,3,6,7,4,5,1,8,9,True,True,False,False,False,False,True,False,False,False,7,False,True,True,True,True,True,False,shortcutter,2
2350,65384012.0,523326191,393a5fab-0b53-471f-a44b-25069077c2a4,1477.0,Desktop,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True,True,8,1,4,2,5,6,7,3,9,False,True,False,True,False,False,False,True,False,False,5,True,True,False,False,False,False,False,prepared,0
2351,,556120995,44465df2-821f-40eb-8497-7128028edf74,1421.0,Desktop,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,2,9,7,1,4,3,5,8,6,True,False,False,True,False,True,False,False,False,False,7,False,False,True,True,True,True,False,shortcutter,1
2352,63354082.0,558860580,0c996bce-dc8b-41c7-8bfa-67e962511412,1423.0,Desktop,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,9,1,5,3,2,6,4,7,8,False,True,False,True,True,False,False,False,False,False,5,True,True,True,True,False,True,False,perfect,3
2353,65034302.0,553228010,60681834-467b-4587-bd0b-9583fd689c2e,164.0,Desktop,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,False,5,3,9,1,6,4,7,8,2,False,True,False,True,False,False,False,False,True,False,7,False,True,False,True,False,False,False,perfect,4
2354,,559312218,3ed1a96f-8a58-4771-95d8-09eecd2fa8cb,1471.0,Desktop,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,7,6,5,1,4,3,2,9,8,False,False,False,True,False,True,True,False,False,False,8,False,False,False,True,True,True,False,survivor,3
2355,7073833.0,559544616,fd9e66f1-42b6-49a5-9192-5477e4253698,62.0,Desktop,False,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,2,9,8,3,4,5,7,1,6,True,False,False,True,False,False,False,True,False,False,1,False,False,True,True,True,True,False,survivor,2
2356,81236277.0,519005483,41aa4772-dc04-461b-8589-afa4063bc9e4,1449.0,Desktop,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,9,1,2,7,5,8,3,6,4,False,True,True,False,False,False,True,False,False,True,8,False,True,False,True,False,False,False,believer,4
2357,47337627.0,528136637,7b0e568d-1fb8-41f3-9a4a-d0f5b50da467,65.0,Desktop,True,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,4,2,5,3,1,6,7,8,9,False,True,False,True,True,False,False,False,False,False,5,False,True,False,True,True,False,False,dreamer,2
2358,39504415.0,558891940,ce41a825-3f30-4301-9d97-0e2d4a9d75a7,1421.0,Desktop,False,False,False,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,False,False,True,5,7,9,8,4,6,3,2,1,False,False,False,False,False,False,True,True,True,False,7,False,False,False,True,True,True,False,survivor,2
2359,35312541.0,460027195,1fd08a0f-5700-4b63-b84e-de883cb25ec2,1445.0,Desktop,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,3,6,5,2,7,1,8,9,4,True,False,False,True,False,True,False,False,False,False,2,False,False,True,True,False,True,False,survivor,4
2360,36465631.0,559531254,07ebbd25-04a2-4b38-b24a-6c860959dc84,1429.0,Desktop,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,1,4,6,8,9,7,5,3,2,True,False,False,False,False,False,False,True,True,False,4,False,False,False,True,True,False,False,shortcutter,1
2361,23695507.0,559505188,4073c36a-b1e3-44c3-b1ae-71705a0f6903,65.0,Desktop,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,8,2,1,3,4,6,5,7,9,False,True,True,True,False,False,False,False,False,False,2,False,False,True,True,True,True,False,shortcutter,3
2362,,555807933,145450c4-82d4-4aab-8d40-345976ed761a,1445.0,Desktop,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,3,7,1,2,5,8,4,6,9,True,False,True,True,False,False,False,False,False,False,5,False,False,True,True,True,True,False,survivor,3
2363,,559060734,e0a31b2c-06ac-4778-8a9a-7f8f7e699977,62.0,Desktop,False,True,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,4,9,6,2,7,5,3,8,1,False,False,False,True,False,False,True,False,True,True,6,True,False,True,True,False,True,False,survivor,2
2364,459349231.0,558495274,b9604407-7f37-4c14-ad65-41591e62e98b,520.0,Desktop,True,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,True,9,2,8,1,5,3,7,6,4,False,True,False,True,False,True,False,False,False,False,5,True,True,False,True,False,False,False,perfect,4
2365,370068304.0,550163958,edee3124-9d6a-4d68-ab58-0b1a1306bc05,1421.0,Desktop,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,5,4,9,3,2,7,1,8,6,False,False,False,True,True,False,True,False,False,False,5,False,False,True,True,True,True,False,survivor,3
2366,453831125.0,559290735,9742d1a3-caaa-4821-909a-caada18f5287,65.0,Desktop,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,5,1,9,7,6,4,2,3,8,False,True,False,False,False,False,True,True,False,False,4,False,True,True,False,False,False,False,prepared,1
2367,84627167.0,558272112,2850c681-e863-4a91-8c99-f45170e4e4e6,1463.0,Desktop,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,8,1,7,4,9,3,6,5,2,False,True,False,False,False,True,False,False,True,True,1,False,True,False,False,False,False,False,believer,1
2368,,352745424,356168b9-7f13-4531-a215-6c9ab5bf3f4b,1481.0,Desktop,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,True,False,True,True,True,9,1,8,3,2,4,6,7,5,False,True,False,True,True,False,False,False,False,True,5,False,True,False,False,False,False,False,believer,3
2369,468655404.0,552926867,eb09999c-e2b1-479d-8ed8-32470760c564,56.0,Desktop,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,False,6,4,1,5,3,8,2,9,7,False,False,True,False,True,False,True,False,False,True,5,True,False,False,False,True,False,False,believer,3
2370,464953674.0,557227532,9c0fe42b-d3c0-4ee6-ade8-584ab98f5e4e,1443.0,Desktop,False,True,False,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,8,1,2,5,7,4,6,9,3,False,True,True,False,False,False,False,False,True,True,3,False,False,True,True,True,True,False,shortcutter,2
2371,38804375.0,559285099,2f7825dd-e4fe-4d8c-994d-8c179580c8d0,1421.0,Desktop,False,True,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,5,7,1,2,6,4,3,9,8,False,False,True,True,False,False,True,False,False,False,7,False,False,True,True,True,True,False,survivor,3
2372,9802133.0,559545519,1d9f1b74-cd80-43f9-b4cc-6f432feeef60,1447.0,Desktop,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,3,7,4,1,6,2,9,8,5,True,False,False,True,False,True,False,False,False,False,3,False,False,True,True,True,True,False,survivor,3
2373,,554725991,f69caf31-9fc4-4e3b-86c7-fc218b12b92b,164.0,Desktop,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,2,8,7,5,6,4,3,9,1,True,False,False,False,False,False,True,False,True,False,4,True,False,True,True,False,True,False,survivor,1
2374,126137237.0,551118620,069754c3-5f01-4f6e-9dbf-4610f5035964,1425.0,Desktop,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,9,2,3,7,4,1,5,8,6,False,True,True,False,False,True,False,False,False,True,10,False,False,False,False,False,False,True,,3
2375,36825611.0,557770961,490809c1-0cb3-4802-8fe0-23d239b032d4,1423.0,Desktop,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,9,3,2,4,1,7,6,5,8,False,True,True,False,True,False,False,False,False,False,4,False,False,True,True,False,False,False,perfect,4
2376,59191879.0,534723828,979230a2-aaba-40aa-a428-cc434b96dd20,1447.0,Desktop,False,True,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,7,5,2,1,3,6,4,8,9,False,False,True,True,True,False,False,False,False,False,5,True,False,True,True,False,False,False,survivor,3
2377,271039720.0,554014033,8f8ec2d5-de4c-4d2e-bfdc-65556015131f,1447.0,Desktop,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,6,9,8,2,4,3,1,5,7,False,False,False,True,False,True,True,False,False,False,3,True,False,False,True,False,True,False,perfect,4
2378,14447611.0,559223794,5edb4197-ef2a-47e6-ac6c-dd811da3bb43,65.0,Desktop,True,False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,False,True,False,False,False,5,8,2,9,6,7,1,3,4,False,False,True,False,False,False,True,True,False,False,2,False,False,False,True,False,False,False,dreamer,0
2379,989337.0,497461824,cdd6fa41-b14f-4df3-a305-2142f4eca1b8,1435.0,Desktop,False,True,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,6,2,5,1,7,9,3,4,8,False,True,False,True,False,False,True,False,False,True,10,True,False,True,True,True,True,False,survivor,2
2380,234212709.0,559559767,e5c68cb1-62c4-4137-9b95-0e08c271a894,163.0,Desktop,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,6,7,8,3,5,2,4,9,1,False,False,False,True,False,True,False,False,True,False,6,False,False,True,True,True,True,False,survivor,1
2381,9995273.0,511944355,0661cde9-39f2-484f-bce2-041fef5d86de,1447.0,Desktop,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True,True,2,5,9,3,7,6,4,8,1,True,False,False,True,False,False,False,False,True,True,2,True,False,False,False,False,True,False,prepared,4
2382,47341063.0,558106130,41faf43b-d2d1-45c3-9b86-de40ee88e937,1421.0,Desktop,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,1,9,3,4,6,2,7,8,5,True,False,True,False,False,True,False,False,False,True,5,True,False,False,False,False,False,False,dreamer,1
2383,23512223.0,554341173,ac9af25b-3576-490c-9b08-f10a115cf039,164.0,Desktop,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,7,4,1,3,8,5,2,6,9,False,False,True,True,False,False,True,False,False,True,7,False,False,True,True,False,False,False,shortcutter,3
2384,,559364108,752b2701-be69-4ca2-936b-bbf556aaeffa,64.0,Desktop,False,False,False,False,False,True,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,8,6,1,4,2,5,3,9,7,False,False,True,False,True,False,True,False,False,False,10,False,False,False,True,True,False,False,,2
2385,70209156.0,559548233,2150d11f-862f-41d1-8b72-5c7f14a13940,163.0,Desktop,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,8,4,3,2,5,7,1,9,6,False,False,True,True,False,False,True,False,False,False,4,False,False,False,False,True,False,False,believer,3
2386,,557265109,8a6fd2a3-d8a3-4360-961b-2bbddb592a09,1441.0,Desktop,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,3,4,7,9,1,6,2,8,5,True,False,False,False,True,False,True,False,False,True,1,False,False,False,False,False,False,True,survivor,1
2387,23723797.0,559283844,97037474-cb3d-4c35-8a5c-ef03f01289ac,1421.0,Desktop,True,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,9,3,6,4,2,1,7,8,5,False,True,False,False,True,True,False,False,False,False,3,False,False,False,True,True,False,False,shortcutter,3
2388,24980497.0,558883958,dc7bdab2-8809-4c28-9b40-1c9af829fab7,,Desktop,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,7,6,5,1,4,3,2,9,8,False,False,False,True,False,True,True,False,False,False,4,True,False,False,True,False,True,False,perfect,3
2389,8840519.0,556132090,2bf28048-9c19-4ed9-b2e8-c425f1dc580f,1445.0,Desktop,False,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,9,1,5,2,3,6,7,8,4,False,True,False,True,True,False,False,False,False,False,3,True,True,True,True,False,True,False,perfect,3
2390,,535136593,a884c27d-31cc-47c0-8c08-b59abbbd465e,1435.0,Desktop,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,8,6,3,4,1,5,7,9,2,False,False,True,False,True,False,False,False,True,False,4,False,False,True,True,False,True,False,survivor,3
2391,,530820967,26d1aef8-1d5d-408c-afef-127f5d160c75,1439.0,Desktop,False,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,True,False,True,5,8,3,9,4,7,2,1,6,False,False,True,False,False,False,True,True,False,False,8,False,False,True,False,False,False,False,prepared,4
2392,,500179237,98b5f763-47bc-47e2-b85b-0a77b23ad529,164.0,Desktop,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,True,8,1,3,2,6,9,5,4,7,False,True,True,True,False,False,False,False,False,False,4,False,False,False,False,False,True,False,perfect,2
2393,36716045.0,559564083,f068a7fa-2cf4-46fc-8279-19a6524ec8b2,1477.0,Desktop,False,True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,2,6,9,7,8,5,3,4,1,True,False,False,False,False,False,True,False,True,True,4,False,False,True,True,True,True,False,shortcutter,1
2394,34832851.0,549215959,0afd2f9b-2646-49a6-b8b1-fa46c47884f2,1447.0,Desktop,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,True,False,True,True,3,2,4,1,8,5,6,7,9,True,True,False,True,False,False,False,False,False,False,1,True,True,False,False,False,False,False,perfect,4
2395,27272843.0,535135663,1364e45e-a0f2-4952-823d-f8e235118203,64.0,Desktop,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,5,3,4,2,8,1,7,9,6,False,True,False,True,False,True,False,False,False,False,8,False,True,True,False,False,True,False,perfect,4
2396,78429525.0,555989468,1f1c2caa-e05b-49e9-80ba-e3fee8fd31b4,1477.0,Desktop,True,True,False,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,4,1,8,3,5,7,2,9,6,False,True,False,True,False,False,True,False,False,False,7,False,True,False,True,True,False,False,shortcutter,4
2397,367580411.0,559606585,39d3e5c5-bed7-42a7-aecc-bfe8b375ec31,64.0,Desktop,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,8,2,3,1,4,7,5,6,9,False,True,True,True,False,False,False,False,False,False,10,True,False,True,True,False,True,False,survivor,3
2398,,558047010,9dbff344-f45b-48aa-8fe5-e21cab0d8641,1439.0,Desktop,False,True,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,3,8,2,1,5,7,4,9,6,True,False,True,True,False,False,False,False,False,False,5,False,False,True,True,True,True,False,shortcutter,2
2399,463684810.0,389440327,46681157-71c6-4a68-9e0e-bb51dae9937b,164.0,Desktop,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,5,8,9,1,7,4,2,6,3,False,False,False,True,False,False,True,False,True,True,6,False,False,True,True,False,True,False,survivor,1
2400,14409961.0,327960908,2f6bb569-1934-4d13-8ce3-20b5b8a0856f,1421.0,Desktop,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,5,9,6,8,7,1,4,3,2,False,False,False,False,False,True,False,True,True,True,10,False,False,True,True,False,True,False,survivor,1
2401,14541689.0,554284301,fa5fd655-9446-4473-8db9-167839d7674e,65.0,Desktop,False,True,True,False,True,False,False,True,True,False,True,False,True,True,True,True,False,True,False,True,True,7,2,9,8,6,5,1,4,3,False,True,False,False,False,False,True,False,True,True,8,False,True,True,False,False,True,False,shortcutter,2
2402,234169385.0,516649122,d6b2d8c2-d4cc-451f-b683-a5b9219cdbeb,1477.0,Desktop,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,8,1,4,2,6,5,3,9,7,False,True,False,True,False,False,True,False,False,True,5,False,False,False,True,True,False,False,shortcutter,2
2403,,472208463,9b438325-420f-4d88-86fa-d0b9905fb01a,1529.0,Desktop,True,True,True,True,False,True,True,False,True,True,True,False,False,True,False,True,False,False,True,True,True,2,6,1,4,3,5,7,8,9,True,False,True,False,True,False,False,False,False,False,5,True,False,False,False,False,False,False,prepared,4
2404,16518159.0,559518887,44fc1658-a572-4f6a-bcb4-f3b4637349a0,1445.0,Desktop,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,9,2,4,1,5,8,6,7,3,False,True,False,True,False,False,False,False,True,True,7,False,False,False,True,False,False,False,believer,3
2405,67554612.0,556347787,830b22cf-a2fe-4cd9-b044-591a9131c354,1435.0,Desktop,False,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,8,7,5,3,2,1,6,9,4,False,False,False,True,True,True,False,False,False,False,2,False,False,True,True,True,True,False,,3
2406,,557932304,5b09ffaa-825a-4979-87ce-1410a5614cc0,65.0,Desktop,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,5,8,4,1,2,7,3,6,9,False,False,False,True,True,False,True,False,False,False,4,False,False,True,True,True,False,False,shortcutter,4
2407,13438155.0,549799382,09b85bdf-4767-4397-b896-2c5a50c1fb14,1423.0,Desktop,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,7,2,4,3,8,6,5,1,9,False,True,False,True,False,False,False,True,False,False,3,False,True,False,True,False,False,False,perfect,2
2408,,557237511,84e2b859-421f-4768-9fe2-7ecab88eef70,1435.0,Desktop,False,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,9,2,1,6,4,3,5,8,7,False,True,True,False,False,True,False,False,False,False,8,False,True,True,True,True,False,False,shortcutter,3
2409,476879567.0,555779448,953a477d-1511-4431-a0f3-90d0b0e80763,1435.0,Desktop,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,True,9,1,3,4,2,7,8,5,6,False,True,True,False,True,False,False,False,False,False,5,False,True,False,True,False,False,False,,2
2410,16577121.0,559364391,808d4173-c947-4d14-bd0a-9c1df54dd47e,1421.0,Desktop,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,8,4,9,1,2,7,5,3,6,False,False,False,True,True,False,False,True,False,False,6,False,False,True,False,False,True,False,shortcutter,4
2411,,546122401,72cd7301-8648-4deb-8c88-1452d83b1212,1435.0,Desktop,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,False,4,5,3,2,1,7,8,6,9,False,False,True,True,True,False,False,False,False,False,7,True,False,False,False,False,False,False,believer,4
2412,,417645021,9b2ff069-d49b-450f-8f01-795661d7814d,1443.0,Desktop,False,False,False,False,True,False,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,9,2,6,1,3,8,7,4,5,False,True,False,True,True,False,False,False,False,False,5,False,True,False,True,True,False,False,shortcutter,2
2413,8550611.0,558731737,8c061ee7-5e45-4a80-b1bb-46a7c6812cee,65.0,Desktop,False,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,9,1,4,5,2,7,3,6,8,False,True,False,False,True,False,True,False,False,False,5,True,True,True,True,True,False,False,believer,2
2414,,555809375,f690a70d-2b8c-4537-8c70-ca5eb95a4fbc,1447.0,Desktop,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,2,5,4,1,9,7,8,3,6,True,False,False,True,False,False,False,True,False,False,6,False,False,False,True,False,False,False,shortcutter,1
2415,27835797.0,559523587,a5f20788-fb8b-4ba2-acf6-c7a958ecd2ba,1423.0,Desktop,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,True,True,False,2,9,3,6,1,8,7,4,5,True,False,True,False,True,False,False,False,False,False,10,False,True,False,False,False,False,False,dreamer,3
2416,186485217.0,559120057,34f6f19e-c4b7-403b-a0e8-c127cf0e9f2d,1423.0,Desktop,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,7,5,1,2,4,8,3,6,9,False,False,True,True,False,False,True,False,False,False,8,False,False,True,True,True,True,False,,3
2417,45288743.0,526577972,cb592c47-8ad2-4e2e-b41c-40f66d8b3083,65.0,Desktop,False,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,9,4,2,6,5,1,3,7,8,False,False,True,False,False,True,True,False,False,True,7,True,False,True,True,False,True,False,perfect,3
2418,26207867.0,559247055,33d1f091-2fcb-4f7f-a3d6-f8214b2d14da,1441.0,Desktop,False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,8,3,1,2,4,6,5,9,7,False,True,True,True,False,False,False,False,False,False,5,True,True,False,True,False,False,False,perfect,3
2419,18271455.0,408210825,c2aa5ed9-7eb6-4b1a-ae5d-026bf768db2e,1445.0,Desktop,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,True,True,False,True,True,6,1,7,8,2,9,5,4,3,False,True,False,False,True,False,False,False,True,False,8,True,False,True,True,False,True,False,survivor,2
2420,26232493.0,557079595,b052fa10-c0ef-40c0-8b67-4780c5878d47,164.0,Desktop,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,True,6,1,4,2,3,7,8,9,5,False,True,False,True,True,False,False,False,False,True,1,True,True,False,True,False,False,False,perfect,4
2421,308454.0,500400588,27a6af83-4e0b-4a71-999f-6941c01bc961,53.0,Desktop,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,9,8,3,4,2,6,7,5,1,False,False,True,False,True,False,False,False,True,True,8,False,False,True,False,False,True,False,perfect,1
2422,,559283101,4d927298-b76a-420b-8b5a-f8f475281f66,1443.0,Desktop,False,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,4,7,1,3,9,2,6,5,8,False,False,True,True,False,True,False,False,False,True,9,False,False,True,False,False,True,False,survivor,0
2423,479301369.0,556312226,e528ad87-5a31-4ba7-851b-9f7f7a8c24c7,64.0,Desktop,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,3,1,7,2,5,8,4,9,6,True,True,False,True,False,False,False,False,False,False,4,False,False,False,False,False,False,True,perfect,4
2424,270249660.0,409230993,65495297-cc57-47d8-96ee-7d3993a66141,62.0,Desktop,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,7,1,3,4,8,5,2,6,9,False,True,True,False,False,False,True,False,False,False,6,False,True,False,True,False,False,False,believer,3
2425,24701081.0,506354160,28dd5850-d92c-44f1-9279-a75c5ea5e7b4,65.0,Desktop,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,False,True,False,1,8,9,5,7,6,2,4,3,True,False,False,False,False,False,True,False,True,False,4,False,False,True,True,True,True,False,survivor,1
2426,,517282124,5c98f82a-97fd-42e3-8ed0-53704dd5cf04,164.0,Desktop,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,6,2,1,3,4,9,7,5,8,False,True,True,True,False,False,False,False,False,False,3,False,True,True,True,True,True,False,shortcutter,3
2427,39077663.0,557691855,35ea3d2c-e462-4978-a21c-9405e27fdadf,1447.0,Desktop,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,8,1,2,5,3,4,6,7,9,False,True,True,False,True,False,False,False,False,True,8,True,False,False,True,False,False,False,survivor,3
2428,455870740.0,542101080,45d9496b-620b-48d1-abeb-b030ce8280e3,65.0,Desktop,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,5,4,8,3,1,2,9,7,6,False,False,False,True,True,True,False,False,False,False,6,True,True,False,False,False,False,False,perfect,4
2429,47066275.0,558389860,e173aff6-03a6-48c9-83f5-257d62577eab,,Desktop,True,True,False,False,True,False,True,True,True,True,False,False,True,True,False,False,False,True,True,False,True,4,3,6,8,1,9,5,2,7,False,True,False,False,True,False,False,True,False,True,3,False,True,False,True,False,False,False,believer,0
2430,50802695.0,549222666,557185a7-df18-4cde-8285-f8353139c2d9,1435.0,Desktop,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,6,5,8,3,7,2,4,9,1,False,False,False,True,False,True,False,False,True,False,3,True,True,False,False,False,False,False,prepared,1
2431,32804371.0,559311172,51632217-e3ed-4909-95ab-a27eb6d9e957,1445.0,Desktop,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,9,4,2,1,7,6,3,5,8,False,False,True,True,False,False,True,False,False,False,5,True,False,True,True,False,True,False,survivor,2
2432,,532423853,e6245f0e-5e9b-4cfb-806b-ec7182af9cc4,64.0,Desktop,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,9,7,3,4,1,6,2,5,8,False,False,True,False,True,False,True,False,False,True,5,False,False,True,True,True,False,False,,2
2433,,489026558,96ce2027-954a-4a13-a672-896d0cb48ea1,163.0,Desktop,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,True,True,True,True,True,False,4,1,2,6,9,3,8,7,5,False,True,True,False,False,True,False,False,False,False,6,False,True,False,False,False,False,False,believer,4
2434,22343801.0,556525809,52306017-3848-40eb-8f28-3c08ce281393,1429.0,Desktop,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,5,3,2,8,4,6,1,9,7,False,True,True,False,False,False,True,False,False,False,5,False,True,False,True,False,False,False,believer,3
2435,42877695.0,532637334,3b7bb763-4826-4d37-bdf2-7fa6a52da4eb,1447.0,Desktop,False,True,True,True,False,True,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,6,2,1,4,5,8,7,3,9,False,True,True,False,False,False,False,True,False,True,10,True,False,True,False,False,False,False,prepared,0
2436,83076209.0,296950588,558e6b99-f4ff-47f8-8159-16a36d60d956,520.0,Desktop,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,8,3,1,4,9,2,5,7,6,False,True,True,False,False,True,False,False,False,True,10,False,False,False,True,False,False,False,believer,3
2437,,500223465,d6a1c629-63d4-47d4-af34-0bea08c95a73,1471.0,Desktop,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,3,2,7,1,6,5,8,4,9,True,True,False,True,False,False,False,False,False,False,7,True,True,False,False,False,True,False,prepared,0
2438,46592887.0,554810179,486257ce-c016-4e7e-aaab-85bdb53dc6ed,164.0,Desktop,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,1,8,9,2,7,4,3,5,6,True,False,False,True,False,False,True,False,False,True,5,True,False,False,False,False,True,False,survivor,0
2439,11955.0,521736342,c09b8478-6366-4e5f-9452-1d5dcab50f26,1471.0,Desktop,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,3,1,7,5,2,8,6,4,9,True,True,False,False,True,False,False,False,False,False,5,False,False,True,True,False,True,False,perfect,4
